Actinomucor_elegans_NRRL_1706/taxonomy.tab:NRRL_1706_metscf_1	1289857	66.276571744	220.288015648	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	40324
Actinomucor_elegans_NRRL_1706/taxonomy.tab:NRRL_1706_metscf_2	786915	66.7483781603	241.523662657	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	40324
Actinomucor_elegans_NRRL_1706/taxonomy.tab:NRRL_1706_metscf_3	578664	66.1247286854	236.947314849	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	40324
Actinomucor_elegans_NRRL_1706/taxonomy.tab:NRRL_1706_metscf_4	466572	66.7860480269	253.691758185	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	40324
Actinomucor_elegans_NRRL_1706/taxonomy.tab:NRRL_1706_metscf_5	406869	67.2093474804	279.245926822	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	40324
Actinomucor_elegans_NRRL_1706/taxonomy.tab:NRRL_1706_metscf_6	352379	66.6719639933	262.89055534	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	40324
Actinomucor_elegans_NRRL_1706/taxonomy.tab:NRRL_1706_metscf_7	348283	67.1818607282	275.98978417	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	40324
Actinomucor_elegans_NRRL_1706/taxonomy.tab:NRRL_1706_metscf_50	117436	66.5485881672	265.985098266	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	40324
Actinomucor_elegans_NRRL_1706/taxonomy.tab:NRRL_1706_metscf_61	111395	65.8701018897	267.202827775	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	40324
Actinomucor_elegans_NRRL_1706/taxonomy.tab:NRRL_1706_metscf_328	37196	67.3943434778	259.40211313	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	unclassified	40323
Actinomucor_elegans_NRRL_1706/taxonomy.tab:NRRL_1706_metscf_509	20381	66.6552180953	228.565036063	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	unclassified	40323
Actinomucor_elegans_NRRL_1706/taxonomy.tab:NRRL_1706_metscf_535	17985	67.667500695	246.423575202	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	unclassified	40323
Apophysomyces_sp._BC1015/taxonomy.tab:BC1015_metscf_742	15086	56.7943788943	6.60559459101	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	unclassified	unclassified	119060
Apophysomyces_sp._BC1015/taxonomy.tab:BC1015_metscf_820	12844	62.9476798505	5.00015571473	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	2
Apophysomyces_sp._BC1015/taxonomy.tab:BC1015_metscf_835	12518	61.7910209299	5.57149704426	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified	Methylibium	Methylibium sp. T29	1430884
Apophysomyces_sp._BC1015/taxonomy.tab:BC1015_metscf_843	12358	63.2545719372	5.19323515132	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	unclassified	unclassified	119060
Apophysomyces_sp._BC1015/taxonomy.tab:BC1015_metscf_851	12246	62.101910828	6.12020251511	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	unclassified	unclassified	119060
Apophysomyces_sp._BC1015/taxonomy.tab:BC1015_metscf_909	10761	59.4089768609	5.96022674473	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	unclassified	unclassified	119060
Apophysomyces_sp._BC1015/taxonomy.tab:BC1015_metscf_916	10644	59.9492671928	6.73224351747	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	unclassified	unclassified	119060
Apophysomyces_sp._BC1034/taxonomy.tab:BC1034_metscf_3	208173	62.4643925965	51.9090660172	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	2
Apophysomyces_sp._BC1034/taxonomy.tab:BC1034_metscf_11	159340	63.2201581524	53.4005334505	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified	unclassified	unclassified	80840
Apophysomyces_sp._BC1034/taxonomy.tab:BC1034_metscf_24	120886	63.431662889	51.6081762983	Bacteria	Proteobacteria	Betaproteobacteria	unclassified	unclassified	unclassified	unclassified	28216
Apophysomyces_sp._BC1034/taxonomy.tab:BC1034_metscf_548	22828	61.0828806729	55.1127562642	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	unclassified	unclassified	119060
Apophysomyces_sp._BC1034/taxonomy.tab:BC1034_metscf_724	14857	56.1284243118	61.7401898095	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	unclassified	unclassified	119060
Apophysomyces_sp._BC1034/taxonomy.tab:BC1034_metscf_748	13833	57.1531844141	66.9563362973	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	unclassified	unclassified	119060
Apophysomyces_sp._BC1034/taxonomy.tab:BC1034_metscf_810	11818	55.8808597055	61.341597563	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	unclassified	unclassified	119060
Backusella_circina_NRRL_A-17781/taxonomy.tab:NRRL_A-17781_metscf_886	11551	35.8843390183	26.7851268288	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified	1224
Backusella_lamprospora_NRRL_3103/taxonomy.tab:NRRL_3103_metscf_938	16708	36.7309073498	42.2611922432	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinimonas	Succinimonas amylolytica	83769
Basidiobolus_heterosporus_ARSEF_8332/taxonomy.tab:ARSEF_8332_metscf_1115	11324	41.2486753797	6.45929000353	Bacteria	Bacteroidetes	unclassified	unclassified	unclassified	unclassified	unclassified	976
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_59	57756	62.8055959554	23.5923886696	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified	1224
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_88	49527	62.8445090557	27.8652452198	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_94	48017	59.6871941187	21.545556782	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_97	47500	57.5136842105	21.0271789474	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_106	46021	53.666804285	25.0212294387	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas yamanorum	515393
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_124	42905	57.2613914462	29.6688031698	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	294
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_151	39645	56.2895699332	26.4415941481	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	287
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_192	35738	61.8557277967	24.3434439532	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	294
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_200	34970	57.7094652559	23.8412067486	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	294
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_208	34679	52.7004815594	31.8856368407	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. PH1b	1397282
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_222	33917	58.1036058614	37.8685320046	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	294
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_230	33581	58.2561567553	24.714153837	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas lactis	1615674
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_253	32133	51.6353904086	29.6798307036	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. TKP	1415630
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_267	31302	47.4538368155	43.4105168999	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas veronii	76761
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_306	29018	59.1942931973	20.6481494245	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_349	27018	57.3136427567	24.864164631	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	294
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_388	25314	59.6310342103	20.2188907324	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	294
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_430	23580	54.9491094148	27.7036471586	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. R76	1573711
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_456	22457	56.022621009	32.0189695863	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_467	21956	57.7837493168	25.0108398615	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_478	21682	53.9571995203	28.0053039388	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas taeanensis	574962
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_503	20385	64.9644346333	19.9058130979	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_531	19647	57.3166386726	27.4429683921	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	303
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_539	19385	52.592210472	29.8084601496	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. CF150	911240
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_544	19241	53.5419157008	35.0235954472	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_547	19158	53.7269025994	34.7308696106	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_592	17939	53.7153687497	32.6960254195	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	294
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_596	17751	58.3685426173	21.17987719	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp.	306
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_627	16732	60.3095864212	21.6794764523	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_648	16242	54.8085211181	29.2896810738	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas salomonii	191391
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_659	16033	59.4211937878	20.276367492	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_680	15561	47.4648158859	41.1476126213	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_681	15522	61.3451874758	20.6662156939	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_704	14890	54.9361987911	28.4596373405	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas protegens	380021
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_710	14815	56.4427944651	25.7469456632	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_713	14778	61.8419271891	20.5902016511	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_719	14527	54.6843808082	20.261788394	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_735	14089	45.2125771879	37.4839946057	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_738	14047	60.9738734249	20.098811134	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_757	13629	53.8997725438	26.479712378	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	294
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_764	13355	59.5507300636	22.9107450393	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_785	13057	57.402159761	12.330703837	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	294
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_788	13015	54.2912024587	26.3114867461	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	294
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_813	12425	60.6921529175	24.1578269618	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	294
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_818	12319	53.0968422762	33.203100901	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_823	12205	62.8676771815	18.8331831217	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_827	12159	58.4340817501	17.0314170573	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	294
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_843	11789	56.2982441259	24.0005937739	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_850	11596	60.7795791652	20.2674197999	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_854	11506	58.8475577959	19.3086215887	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_859	11443	58.9792886481	18.1857904396	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	294
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_865	11358	59.1917591125	15.2964430357	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_896	10839	63.0500968724	19.197711966	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_899	10795	62.3714682723	22.2996757758	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_901	10780	51.1688311688	38.0218923933	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas stutzeri	316
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_915	10572	62.0317820658	18.5902383655	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_922	10497	57.7307802229	24.3737258264	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_926	10439	56.8445253377	3.58999904205	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. SD115	2782011
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_931	10403	52.4175718543	28.1258290878	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_932	10399	56.7939224925	15.9020098086	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	294
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_933	10378	59.7417614184	19.9446906918	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_938	10305	54.1484716157	3.62066957787	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	unclassified	222
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_943	10206	55.4967666079	17.3200078385	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_944	10193	55.5675463553	14.5599921515	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	294
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_950	10122	60.3042876902	12.7043074491	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_951	10119	51.07224034	29.857693448	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	294
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_952	10039	56.9180197231	22.2995318259	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Benjaminiella_youngii_IMI_325629/taxonomy.tab:IMI_325629_metscf_957	10011	52.6021376486	34.3843771851	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified	286
Chaetocladium_brefeldii_NRRL_1350/taxonomy.tab:NRRL_1350_metscf_1	93747	65.640500496	502.530726317	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	40324
Chaetocladium_brefeldii_NRRL_1350/taxonomy.tab:NRRL_1350_metscf_3	76012	63.0242593275	500.583328948	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	40324
Chaetocladium_brefeldii_NRRL_1350/taxonomy.tab:NRRL_1350_metscf_4	70613	66.3489725688	401.187798281	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	unclassified	40323
Chaetocladium_brefeldii_NRRL_1350/taxonomy.tab:NRRL_1350_metscf_9	54091	67.4271135679	299.947163114	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	unclassified	40323
Chaetocladium_brefeldii_NRRL_1350/taxonomy.tab:NRRL_1350_metscf_10	53279	65.8533380882	409.09972034	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	40324
Chaetocladium_brefeldii_NRRL_1350/taxonomy.tab:NRRL_1350_metscf_13	48944	67.1481693364	385.016324779	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	40324
